,q1signal,q1signalRolling,lastsignal,position,adjClose,rtnSPY,cRtn-SPY,rtnPort,cRtn-Port
2018-01-29,6.648958803108806e-05,-4.5745677900276525e-05,0.0008767461199520729,1.0,270.1827006243,-0.010257130813692061,0.06337973708914935,-0.010257130813692061,0.052326588589050926
2018-01-30,3.8585776538474295e-05,-4.5745677900276525e-05,0.0008511477413310026,1.0,267.4114013204,0.0004968767746773572,0.06390810578317141,0.0004968767746773572,0.05284946523029621
2018-01-31,9.731101139212801e-05,0.0002504139495334511,0.0006356815460562963,1.0,267.544271835,-0.0011351543100401873,0.06270040591140491,-0.0011351543100401873,0.05165431862201664
2018-02-01,0.00012752282548423303,0.0006328111691518685,0.0017269695180978496,-1,267.24056780169997,-0.021770012074727174,0.0395654052428962,0.021770012074727174,0.07454884583685684
2018-02-02,9.020648196797175e-05,0.0007424146436936494,0.0014216728703019303,-1,261.4227374138,-0.04182247231805958,-0.00391179014068721,0.04182247231805958,0.11948913519627169
2018-02-05,6.434858017848755e-06,0.0007424146436936494,0.001983446373012719,-1,250.489392215,0.019702193763414977,0.0157133327754142,-0.019702193763414977,0.09743274333859686
2018-02-06,1.2391984889785123e-05,0.0008629469306415376,0.0009253801268745493,1.0,255.4245827561,-0.005424887600670614,0.010203202110605103,-0.005424887600670614,0.09147929405668931
2018-02-07,-0.00010318152406001653,0.0008872639341027759,0.001271167031620299,-1,254.03893310419997,-0.037508872865922305,-0.027688381366109183,0.037508872865922305,0.13241945213324824
2018-02-08,-8.209295455482385e-06,0.001097273579247424,0.001447430546808971,-1,244.5102190594,0.015021542522146047,-0.01308276104202355,-0.015021542522146047,0.11540876518012322
2018-02-09,-1.2163325106062726e-05,0.0011469748388542786,0.001024782646088258,0,248.1831397121,0.01468451242831259,0.0014096374191707728,0.0,0.11540876518012322
